x_0,y_0,vel_0,accel_0,orientation_0,dist_qb_0,receiver_type_0_WR,receiver_type_0_TE,receiver_type_0_QB,receiver_type_0_RB,receiver_type_0_FB,route_ran_0_FLAT,route_ran_0_GO,defensor_x_0_0,defensor_y_0_0,defensor_vel_0_0,defensor_accel_0_0,defensor_orientation_0_0,defensor_x_0_1,defensor_y_0_1,defensor_vel_0_1,defensor_accel_0_1,defensor_orientation_0_1,x_1,y_1,vel_1,accel_1,orientation_1,dist_qb_1,receiver_type_1_WR,receiver_type_1_TE,receiver_type_1_QB,receiver_type_1_RB,receiver_type_1_FB,route_ran_1_FLAT,route_ran_1_GO,defensor_x_1_0,defensor_y_1_0,defensor_vel_1_0,defensor_accel_1_0,defensor_orientation_1_0,defensor_x_1_1,defensor_y_1_1,defensor_vel_1_1,defensor_accel_1_1,defensor_orientation_1_1,x_2,y_2,vel_2,accel_2,orientation_2,dist_qb_2,receiver_type_2_WR,receiver_type_2_TE,receiver_type_2_QB,receiver_type_2_RB,receiver_type_2_FB,route_ran_2_GO,defensor_x_2_0,defensor_y_2_0,defensor_vel_2_0,defensor_accel_2_0,defensor_orientation_2_0,defensor_x_2_1,defensor_y_2_1,defensor_vel_2_1,defensor_accel_2_1,defensor_orientation_2_1,x_3,y_3,vel_3,accel_3,orientation_3,dist_qb_3,receiver_type_3_WR,receiver_type_3_TE,receiver_type_3_QB,receiver_type_3_RB,receiver_type_3_FB,route_ran_3_CORNER,route_ran_3_IN,defensor_x_3_0,defensor_y_3_0,defensor_vel_3_0,defensor_accel_3_0,defensor_orientation_3_0,defensor_x_3_1,defensor_y_3_1,defensor_vel_3_1,defensor_accel_3_1,defensor_orientation_3_1,x_4,y_4,vel_4,accel_4,orientation_4,dist_qb_4,receiver_type_4_WR,receiver_type_4_TE,receiver_type_4_QB,receiver_type_4_RB,receiver_type_4_FB,route_ran_4_CORNER,route_ran_4_IN,defensor_x_4_0,defensor_y_4_0,defensor_vel_4_0,defensor_accel_4_0,defensor_orientation_4_0,defensor_x_4_1,defensor_y_4_1,defensor_vel_4_1,defensor_accel_4_1,defensor_orientation_4_1,qb_x,qb_y,qb_orientation,qb_speed,qb_direction,qb_accel,amount_of_players_causing_pressure_on_qb,yardsToGo,down_2,yardLine,result
-0.01656900242462365,-0.7949089022054481,0.19227205018516222,0.8864013117648775,0.9722004890904529,-0.32062805726023424,0.5692750425533111,-1.0,-1.0,-0.5692750425533111,-1.0,-0.5692750425533111,0.5692750425533111,-0.516219510032896,-0.33952269748170943,0.14773262303795218,-0.2586180546461242,0.3368202984125326,-0.5422848967129553,-0.3576337959976317,0.17176659594758215,-0.439285813461088,0.3700366608305812,-0.5405048817963742,0.9372949919995912,-0.5735953808332551,1.1178125637502496,1.333850958210059,-0.7600171693434056,-0.5692750425533111,-1.0,-1.0,0.5692750425533111,-1.0,0.5692750425533111,-0.5692750425533111,-0.5333561426847009,0.5303495229186972,-0.37809632386913644,-0.19184713378631643,-0.5733501930324604,-0.5042022550773998,0.5826253863857085,-0.4774282000526912,-0.4243942086871478,-0.6005242985490458,-0.8471459746485119,-0.8090836443820479,-0.334335828311302,1.1070561862373758,-0.9417879770437034,-0.8971356483803807,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9922332712195041,-1.4078254452461578,-0.2007144494659098,1.7706234443045414,-0.46779018552051366,-1.0239151179221568,-1.3552381809683718,0.05043991998416758,1.6258076220099695,-0.6299321502960102,-0.823653938876422,-0.9724632473673211,-0.07013788149658472,0.0760464222355059,0.16810651447174466,-1.0017387216070122,-1.0,-1.0,-1.0,-1.0,-1.0,0.3486083443891983,-0.34860834438919813,-0.7836018336711525,-0.8226464194228027,-0.6369289104954184,-0.62020614902639,0.36940970006040624,-0.7863734793118875,-0.8811155591498444,-0.6409243570441978,-0.6604550010785655,0.4077977057857494,-0.6667181522634259,0.9420317058553404,0.8695152894344631,-0.4117552497950559,-0.80137558587264,-0.06353641303411821,-1.0,-1.0,-1.0,-1.0,-1.0,-0.34860834438919813,0.3486083443891983,-0.39476170431311847,0.7277140658201028,-0.5155247554545376,-0.18927715964943992,0.3239801253272396,-0.39197147383877873,0.8023980039050767,-0.557392122237152,-0.25207887218901515,0.31786470584688026,0.1948919403694968,-0.5341565374965045,0.8134063690218595,0.040971660627391764,0.8599265807636296,-0.6904797638369693,2.0,-1.0,-1.0,37.0,1
0.077164211291819,-0.7291233378850023,0.35275293160877563,0.3589559031113966,0.8519896904802571,-0.20162159690226816,0.5692750425533111,-1.0,-1.0,-0.5692750425533111,-1.0,-0.5692750425533111,0.5692750425533111,-0.34685276794948916,-0.14764173815138504,0.24935761213412336,-0.16880856943139289,0.22791676566445102,-0.31534627818493677,-0.09475158340176439,0.3063877306525084,-0.07826481738587121,0.20324445369370633,-0.5476857775266923,0.8550864717959169,-0.38415103486997826,0.9891875564146048,1.333850958210059,-0.7217316146414687,-0.5692750425533111,-1.0,-1.0,0.5692750425533111,-1.0,0.5692750425533111,-0.5692750425533111,-0.5333561426847009,0.5303495229186972,-0.37809632386913644,-0.19184713378631643,-0.5733501930324604,-0.5651418082090562,0.47131784988217007,-0.3202861182067768,0.059316873955501434,-0.5280124444813629,-0.7690532729423679,-0.686184862956923,-0.16299003841433576,0.6919101163983599,-0.9417879770437034,-0.7977647848458909,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.35128852356143697,-0.2574524676855145,-0.7249216843447247,-0.8796847408674047,0.6640910177701345,-0.3515768735957057,-0.3185753289764726,-0.7081499292514063,-0.8886955740054495,0.8251099804867129,-0.713871237190464,-1.017131415667446,0.036176380982448894,0.084765120326201,-0.1491307100933349,-0.933548210323523,-1.0,-1.0,-1.0,-1.0,-1.0,0.3486083443891983,-0.34860834438919813,-0.7836018336711525,-0.8922035150487934,-0.6666302586532359,-0.7480837055266768,0.40001126789403424,-0.7863734793118875,-0.8123656288927397,-0.6108025856948621,-0.5451476294062648,0.3773134336107288,-0.5413251641716311,0.9260349410389264,0.9738980585858737,-1.0159613228638882,-0.7139712448007486,0.1386755902010754,-1.0,-1.0,-1.0,-1.0,-1.0,-0.34860834438919813,0.3486083443891983,-0.38978222941638424,0.7857699248107365,-0.554894486460824,-0.21261269988019282,0.3239801253272396,-0.39694362784096454,0.7455071557700058,-0.5179229711739389,-0.22927776817191828,0.31786470584688026,0.005511083146694722,-0.5027868224069876,0.8412014908326589,0.1037367577587157,0.8549232266246201,-0.9842017430518855,2.0,-1.0,-1.0,37.0,1
0.17601014575643148,-0.6414092521243949,0.534349718482864,0.3082399984331774,0.7000503911216436,-0.07148875751916264,0.5692750425533111,-1.0,-1.0,-0.5692750425533111,-1.0,-0.5692750425533111,0.5692750425533111,-0.25943767526127576,0.11459557293338571,0.29170135759086135,-0.07899908421666159,0.06189463915980719,-0.27106557213068977,0.03989540353758393,0.3333119575934937,-0.11750623000274264,0.11150385994960851,-0.5558925155041993,0.7649222883467274,-0.22695253502811014,0.8513750485549846,1.333850958210059,-0.6801292446797913,-0.5692750425533111,-1.0,-1.0,0.5692750425533111,-1.0,0.5692750425533111,-0.5692750425533111,-0.5655477342870694,0.4784298814436983,-0.3377660493230952,0.11483567333212812,-0.5335467551494496,-0.533221089901998,0.5234932576182031,-0.3595716386682554,-0.23562890814367513,-0.5674059036623634,-0.6841103342444574,-0.5632860815318055,0.0273941725822933,0.5315127712332857,-0.5552609462128233,-0.6884906236780663,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.35128852356143697,-0.2574524676855145,-0.7249216843447247,-0.8796847408674047,0.6640910177701345,-0.34737475956866526,-0.20283141831718265,-0.8216397492157835,-0.42502831800260643,0.5083481282828779,-0.6015354494187883,-1.0506325418925415,0.08933351222196594,0.4771065344074722,-0.41820488584760374,-0.8493033303693382,-1.0,-1.0,-1.0,-1.0,-1.0,0.3486083443891983,-0.34860834438919813,-0.7836018336711525,-0.8922035150487934,-0.6666302586532359,-0.7480837055266768,0.40001126789403424,-0.7863734793118875,-0.8123656288927397,-0.6108025856948621,-0.5451476294062648,0.3773134336107288,-0.4159321760798403,0.910038176222518,0.9923185472596522,-1.5798869910614646,-0.6411793941866963,0.3632706823553278,-1.0,-1.0,-1.0,-1.0,-1.0,-0.34860834438919813,0.3486083443891983,-0.38978222941638424,0.7857699248107365,-0.554894486460824,-0.21261269988019282,0.3239801253272396,-0.39694362784096454,0.7455071557700058,-0.5179229711739389,-0.22927776817191828,0.31786470584688026,-0.19288791013434092,-0.4714171073174707,0.8793026690452153,0.12727366918296235,0.8516191248347081,-1.3198840050117895,2.0,-1.0,-1.0,37.0,1
0.28167304121860454,-0.5208023842035686,0.6525987890055264,0.014087751299505317,0.5449829297174144,0.07029361118275525,0.5692750425533111,-1.0,-1.0,-0.5692750425533111,-1.0,-0.5692750425533111,0.5692750425533111,-0.22665701550319525,0.2681003403976443,0.3763888485043371,-0.05654671291297875,-0.054282059176970786,-0.20741205717770733,0.35407170639606333,0.5487057731213758,-0.15674764261961396,-0.14410104964165882,-0.5640992534817062,0.6614986661550087,-0.0616925736558898,0.6951875396474156,1.3987160921853243,-0.6328882534935681,-0.5692750425533111,-1.0,-1.0,0.5692750425533111,-1.0,0.5692750425533111,-0.5692750425533111,-0.5655477342870694,0.4784298814436983,-0.3377660493230952,0.11483567333212812,-0.5335467551494496,-0.5980298210102682,0.4295775236933441,-0.3595716386682554,0.5548257878821186,-0.47351234903626166,-0.5950572533514884,-0.3994210396316486,0.156855436060001,0.14467211524692977,-0.5861087765579795,-0.5705548775070618,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.34708100880656984,-0.1519597492192561,-0.8678872938571287,-0.01875660428288721,0.3901258113058239,-0.34737475956866526,-0.20283141831718265,-0.8216397492157835,-0.42502831800260643,0.5083481282828779,-0.4840934894756739,-1.0673831050050893,0.13717493033753095,0.2155455916866246,-0.5056847091978502,-0.7450160114606493,-1.0,-1.0,-1.0,-1.0,-1.0,0.3486083443891983,-0.34860834438919813,-0.7836018336711525,-0.8922035150487934,-0.6666302586532359,-0.7480837055266768,0.40001126789403424,-0.7863734793118875,-0.8123656288927397,-0.6108025856948621,-0.5451476294062648,0.3773134336107288,-0.2932651225117816,0.8700462641814918,0.9124964296732795,-1.3220923998854297,-0.5678463402223536,0.5786188770947108,-1.0,-1.0,-1.0,-1.0,-1.0,-0.34860834438919813,0.3486083443891983,-0.38978222941638424,0.7857699248107365,-0.554894486460824,-0.21261269988019282,0.3239801253272396,-0.39694362784096454,0.7455071557700058,-0.5179229711739389,-0.22927776817191828,0.31786470584688026,-0.4003050394736101,-0.4400473922279538,0.8793026690452153,0.15865621774862398,0.8476542026868145,-1.504509249089737,2.0,-1.0,-1.0,37.0,1
0.3890401769301659,-0.3782669948425963,0.7708478595281884,-0.21920541022030354,0.3930436303588034,0.2174094187831491,0.5692750425533111,-1.0,-1.0,-0.5692750425533111,-1.0,-0.5692750425533111,0.5692750425533111,-0.20207152068463877,0.453585267750288,0.4949513357832035,0.03326277230175255,-0.17986538500846255,-0.20741205717770733,0.35407170639606333,0.5487057731213758,-0.15674764261961396,-0.14410104964165882,-0.5733318337064022,0.5501193807177729,0.08341373389045009,0.3828125218322775,1.3734528294791684,-0.5829183321275703,-0.5692750425533111,-1.0,-1.0,0.5692750425533111,-1.0,0.5692750425533111,-0.5692750425533111,-0.5987148286652679,0.43689416826369964,-0.37809632386913644,0.6300627892911154,-0.47847946203106567,-0.5651418082090562,0.47131784988217007,-0.3202861182067768,0.059316873955501434,-0.5280124444813629,-0.5018940302634572,-0.21507286749396856,0.25204754155831555,-0.3931307479536134,-0.7068984736926298,-0.4476500129595836,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.34427599896999245,-0.10674858416228593,-0.9631977001987314,0.5889573744826543,0.25051398344349307,-0.3459740548929844,-0.1525079789001012,-0.8694249365692055,-0.08619455400052856,0.3962387582207526,-0.36154535736111704,-1.0338819787799938,0.21159491407285422,1.052540608393336,-0.5966047503202985,-0.6102825867359938,-1.0,-1.0,-1.0,-1.0,-1.0,0.3486083443891983,-0.34860834438919813,-0.7836018336711525,-0.8922035150487934,-0.6666302586532359,-0.7480837055266768,0.40001126789403424,-0.7863734793118875,-0.8123656288927397,-0.6108025856948621,-0.5451476294062648,0.3773134336107288,-0.18150180703866306,0.8060592049158416,0.7405718687180147,-0.4762038975890647,-0.6432089067502849,0.7627260245847961,-1.0,-1.0,-1.0,-1.0,-1.0,-0.34860834438919813,0.3486083443891983,-0.38978222941638424,0.7857699248107365,-0.554894486460824,-0.21261269988019282,0.3239801253272396,-0.39694362784096454,0.7455071557700058,-0.5179229711739389,-0.22927776817191828,0.31786470584688026,-0.5987040327546458,-0.4086776771384369,0.8421384050509997,0.11158239490013137,0.8451997270714511,-1.3450601746587822,2.0,-1.0,-1.0,37.0,1
0.5015200333898995,-0.19187456260131638,0.8595346624201851,-0.259778133962879,0.30947701571156666,0.36905037048946016,0.5692750425533111,-1.0,-1.0,-0.5692750425533111,-1.0,-0.5692750425533111,0.5692750425533111,-0.1774860258660784,0.6518622590582885,0.6558575685188076,0.025778648533858264,-0.25269401643660977,-0.18250416002219194,0.546424544880844,0.6474279385716551,0.06300426803486582,-0.21700554275531925,-0.582564413931098,0.4254806565380098,0.2285200414367896,0.13475000768496184,1.1150164799040372,-0.5278901860890146,-0.5692750425533111,-1.0,-1.0,0.5692750425533111,-1.0,0.5692750425533111,-0.5692750425533111,-0.5987148286652679,0.43689416826369964,-0.37809632386913644,0.6300627892911154,-0.47847946203106567,-0.6309178338114801,0.39827227905172274,-0.5363564807449086,1.026739039240801,-0.38717211254220985,-0.4046206649803677,-0.030724695356281223,0.3548550154964954,-0.7611011280381957,-0.8094768011054424,-0.3207132651132652,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.3386659792968356,-0.036420105184780935,-1.1002064093147854,0.8252905884470318,-0.033179354152466214,-0.33476841748754377,-0.016634692473976843,-1.2039212480431594,1.1621403660071261,-0.13628074957434114,-0.23899722524656014,-0.9780467684048397,0.2594363321884192,1.2007584759351495,-0.8187445264681142,-0.46254992661757566,-1.0,-1.0,-1.0,-1.0,-1.0,0.3486083443891983,-0.34860834438919813,-0.7836018336711525,-0.8226464194228027,-0.6369289104954184,-0.62020614902639,0.36940970006040624,-0.7863734793118875,-0.8811155591498444,-0.6409243570441978,-0.6604550010785655,0.4077977057857494,-0.08064222966048086,0.710078616017375,0.525666167523934,0.5146940622438199,-0.411167970313297,0.9036087062040477,-1.0,-1.0,-1.0,-1.0,-1.0,-0.34860834438919813,0.3486083443891983,-0.38978222941638424,0.7857699248107365,-0.554894486460824,-0.21261269988019282,0.3239801253272396,-0.39694362784096454,0.7455071557700058,-0.5179229711739389,-0.22927776817191828,0.31786470584688026,-0.7880848899774479,-0.37730796204892003,0.8421384050509997,0.033126023485976444,0.8297176501130077,-1.0345540823458712,2.0,-1.0,-1.0,37.0,1
0.615704130099019,0.02741065180019028,0.9777837329428474,-0.3713531242549614,0.1834567733023627,0.5167304594549188,0.5692750425533111,-1.0,-1.0,-0.5692750425533111,-1.0,-0.5692750425533111,0.5692750425533111,0.8523730348669107,-0.4034830172584797,1.003076281264059,0.42243720823225483,0.7373292834967494,0.8359520792255078,-0.5051043055026342,0.9346196926088313,0.3769355689698369,0.5735251054650949,-0.590771151908605,0.2955381568612347,0.3171961182706638,-0.3154375179897962,0.8558973394449546,-0.47311526037381957,-0.5692750425533111,-1.0,-1.0,0.5692750425533111,-1.0,0.5692750425533111,-0.5692750425533111,-0.6318819230434664,0.4057423833786988,-0.5595825593263216,1.1207552806806267,-0.39124065864735713,-0.5980298210102682,0.4295775236933441,-0.3595716386682554,0.5548257878821186,-0.47351234903626166,-0.3046072049005699,0.1741066070189148,0.44623943677487743,-0.8648876454979496,-0.7262248252341753,-0.1909026361038145,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.25872319895436446,0.12935416669077102,-1.1836030148636878,-1.2848273933777659,-0.4117877008977709,-0.26193177435217874,0.1393679697189783,-1.191974951204804,-0.9421956420057775,-0.5315720425999949,-0.11900217921772448,-0.8942939528421008,0.31790917655188783,1.2007584759351495,-0.8890232609573575,-0.30031349041239236,-1.0,-1.0,-1.0,-1.0,-1.0,0.3486083443891983,-0.34860834438919813,-0.7836018336711525,-0.7477387779794253,-0.5775262141797836,-0.14279660475865336,0.33780629518460575,-0.7863734793118875,-0.8123656288927397,-0.6108025856948621,-0.5451476294062648,0.3773134336107288,0.012039544146497183,0.5901028798942902,0.3414612807861506,1.110844054338401,-0.2567897146429739,1.0255782721533389,-1.0,-1.0,-1.0,-1.0,-1.0,-0.34860834438919813,0.3486083443891983,-0.38978222941638424,0.7857699248107365,-0.554894486460824,-0.21261269988019282,0.3239801253272396,-0.39694362784096454,0.7455071557700058,-0.5179229711739389,-0.22927776817191828,0.31786470584688026,-0.9594294750838084,-0.37730796204892003,0.9751802240555042,-0.13163235648374888,0.8010191659949175,-0.48907040666102686,2.0,-1.0,-1.0,37.0,1
0.7332967073069224,0.26862438764184293,1.0453546303843688,-0.8785121710371548,0.2679171485340611,0.6701662516628641,0.5692750425533111,-1.0,-1.0,-0.5692750425533111,-1.0,-0.5692750425533111,0.5692750425533111,0.9425198492016282,-0.1988099939728076,1.1978575103650535,-0.041578465377190184,0.9994541713133694,1.0158424475708916,-0.10757510596741401,1.3025841274689633,-0.015478557198877028,0.9908472106244149,-0.598977889886112,0.16029188168744946,0.38168781051348155,-0.7105000405207063,0.5322544604525833,-0.4167157051622777,-0.5692750425533111,-1.0,-1.0,0.5692750425533111,-1.0,0.5692750425533111,-0.5692750425533111,-0.6318819230434664,0.4057423833786988,-0.5595825593263216,1.1207552806806267,-0.39124065864735713,-0.5980298210102682,0.4295775236933441,-0.3595716386682554,0.5548257878821186,-0.47351234903626166,-0.20185365002406597,0.4199041698691573,0.5223931211735288,-1.1007660942701178,-0.7262248252341753,-0.05920604718942366,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.22506308091542954,0.04395529936094084,-1.2193444172417889,-0.187566042828871,0.014935456579749056,-0.22691415746017607,0.06388281059335525,-1.2397601385582258,-0.032694486000200446,-0.00222544150477194,0.0009928668111111873,-0.7826235320917888,0.39764487341116317,1.078696702665421,-0.9639708624231573,-0.12793713028164286,-1.0,-1.0,-1.0,-1.0,-1.0,0.3486083443891983,-0.34860834438919813,-0.7700177248370453,-0.672831136536048,-0.6740555956926904,0.0788578265085099,0.305747509835091,-0.7863734793118875,-0.7383272424620086,-0.5505590429961907,-0.11466677516300974,0.34583116442997813,0.08836571081106688,0.43813361413837765,0.20023753428718333,1.5136481030509557,-0.11878286031893445,1.084049436666467,-1.0,-1.0,-1.0,-1.0,-1.0,-0.34860834438919813,0.3486083443891983,-0.38978222941638424,0.7857699248107365,-0.554894486460824,-0.21261269988019282,0.3239801253272396,-0.39694362784096454,0.7455071557700058,-0.5179229711739389,-0.22927776817191828,0.31786470584688026,-1.112737788073689,-0.37730796204892003,0.9751802240555042,-0.35131019644338235,0.7912012635334654,-0.05268346611315165,2.0,-1.0,-1.0,37.0,1
0.8525935247642118,0.5317666449236416,1.108702346735795,-1.3146689512698408,0.38634042597533375,0.8266558485802807,0.5692750425533111,-1.0,-1.0,-0.5692750425533111,-1.0,-0.5692750425533111,0.5692750425533111,1.0463252717688818,-0.02611713057551611,1.1639825139996631,0.9388417482169598,1.1988358839848345,1.0158424475708916,-0.10757510596741401,1.3025841274689633,-0.015478557198877028,0.9908472106244149,-0.6061587856164314,0.022393718765157222,0.4219951181652428,-1.0504375599077684,0.26494182938610045,-0.35948385186273035,-0.5692750425533111,-1.0,-1.0,0.5692750425533111,-1.0,0.5692750425533111,-0.5692750425533111,-0.6318819230434664,0.4057423833786988,-0.5595825593263216,1.1207552806806267,-0.39124065864735713,-0.6638058466126908,0.3878371975045157,-0.5559992409756483,1.5930349408712199,-0.37322752522150177,-0.09773004774920792,0.6657017327193998,0.5604699633728548,-1.5630878538635675,-0.5935419886893443,0.07168033063614711,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.054035397824079734,0.169541868963631,1.1574588409019289,-0.6602324707576257,2.261607903064902,0.0560281870272051,0.3909851668043909,1.1853381196279398,-0.7103620140043561,2.3005115959269444,0.12354099892566807,-0.6486190271914105,0.477380570270438,0.9391975332143023,-0.9968986610999363,0.053279005010012266,-1.0,-1.0,-1.0,-1.0,-1.0,0.3486083443891983,-0.34860834438919813,-0.6658728904422262,-0.5230158536492931,-1.3126345810857651,-0.9612129663604876,0.15492549694078214,-0.6491488295046698,-0.5320774516906872,-1.2132380126815754,-0.9986899579839801,0.17227041243350705,0.15378813938069638,0.27016758356606246,0.08357443935325386,2.0131251234545235,-0.016630727951630463,1.1036754882980089,-1.0,-1.0,-1.0,-1.0,-1.0,-0.34860834438919813,0.3486083443891983,-0.3997411792098527,0.6696582068294691,-0.46040713204573674,-0.6326524240337448,0.3036966226053654,-0.39694362784096454,0.7455071557700058,-0.5179229711739389,-0.22927776817191828,0.31786470584688026,-1.2480098289471284,-0.37730796204892003,0.9973538605562541,-0.555296762120185,0.7768520214744203,0.19907823035677666,2.0,-1.0,-1.0,37.0,1
0.9735945824708943,0.7949089022054481,1.1593805198169358,-2.2579847782847207,0.3277991076930449,0.9827082404712497,0.5692750425533111,-1.0,-1.0,-0.5692750425533111,-1.0,-0.5692750425533111,0.5692750425533111,1.1064231479920268,0.031447157223582566,1.1724512630910104,1.4103415455942991,-2.2186791628318483,1.1957328159162752,0.052718926103238105,1.347457839037272,1.7739298581304586,-2.174788851804889,-0.6123138390995606,-0.12080821965414515,0.4582716950518277,-1.0963750625276416,-0.016026619359386554,-0.3018735235272667,-0.5692750425533111,-1.0,-1.0,0.5692750425533111,-1.0,0.5692750425533111,-0.5692750425533111,-0.6318819230434664,0.4057423833786988,-0.5595825593263216,1.1207552806806267,-0.39124065864735713,-0.6638058466126908,0.3878371975045157,-0.5559992409756483,1.5930349408712199,-0.37322752522150177,0.007763601924002275,0.911499295569635,0.6061621740120458,-1.893317682144603,-0.549314376507734,0.19940146134179626,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.054035397824079734,0.169541868963631,1.1574588409019289,-0.6602324707576257,2.261607903064902,0.0560281870272051,0.3909851668043909,1.1853381196279398,-0.7103620140043561,2.3005115959269444,0.24098295886878252,-0.4978639591784883,0.5677476933776164,0.9304788351236072,-0.9968986610999363,0.23220910436953396,-1.0,-1.0,-1.0,-1.0,-1.0,0.3486083443891983,-0.34860834438919813,-0.5481439472133,-0.4695103954754554,-1.579946714506122,-0.7480837055266768,0.2400816455254311,-0.5530915746396238,-0.4580390652599562,-1.4692730691509284,-0.8680082700887062,0.255920706913772,0.20558089533165355,0.07020802336091936,0.016032647549399724,1.8036670181239947,-0.016630727951630463,1.05721303386366,-1.0,-1.0,-1.0,-1.0,-1.0,-0.34860834438919813,0.3486083443891983,-0.40472065410657987,0.5825744183435134,-0.46828107824699405,-0.5159747228799804,0.2886868305911783,-0.40191578184315035,0.688616307634935,-0.4626661596854407,-0.6624987444967584,0.29745435825748273,-1.347209325587646,-0.39299281959367566,1.1369540790891455,-0.8848135220596353,0.7538177118533215,0.6690333971006425,2.0,-1.0,-1.0,37.0,1
1.0980041206763558,1.0470868987671815,1.1847196063575065,-2.0956938833144183,0.09363383456388955,1.1439932131774833,0.5692750425533111,-1.0,-1.0,-0.5692750425533111,-1.0,-0.5692750425533111,0.5692750425533111,1.237545787024345,0.05063525315661092,1.3248887467352672,2.001587323257947,-2.174555291593757,1.1957328159162752,0.052718926103238105,1.347457839037272,1.7739298581304586,-2.174788851804889,-0.6164172080883148,-0.26135827032494247,0.43005657969559485,-0.9953125567639205,-0.23417830678145873,-0.24572415875021228,-0.5692750425533111,-1.0,-1.0,0.5692750425533111,-1.0,0.5692750425533111,-0.5692750425533111,-0.6318819230434664,0.4057423833786988,-0.5595825593263216,1.1207552806806267,-0.39124065864735713,-0.6638058466126908,0.3878371975045157,-0.5559992409756483,1.5930349408712199,-0.37322752522150177,0.11736739379227279,1.1368137281823543,0.6556620688711693,-1.846141992390169,-0.549314376507734,0.3255563709751138,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.05543790274236744,0.3905742314643663,1.1812864424873295,-0.6095896391938306,2.283693389958379,0.054627482351526264,0.16956203336922718,1.1614455259512286,-0.7638620820046841,2.278301249027843,0.36097800489761817,-0.32477480701549977,0.6687462427326984,0.2940138745028787,-0.8651874663928234,0.41424491547613496,-1.0,-1.0,-1.0,-1.0,-1.0,0.3486083443891983,-0.34860834438919813,-0.1451487184681369,-0.5230158536492931,1.3604867531178042,1.7583164018789403,1.132627374006244,0.00038117958279746604,-0.3575583979611086,1.723634693878652,1.038406941559995,-2.039472406264858,0.24646991318767442,-0.12975153684422375,-0.07606979581949194,1.1914048640809116,-0.03692585358751864,0.9727187491241884,-1.0,-1.0,-1.0,-1.0,-1.0,-0.34860834438919813,0.3486083443891983,-0.40472065410657987,0.5100045946052135,-0.436785293441965,-0.3292904010339571,0.2886868305911783,-0.4068879358453291,0.6032800354323236,-0.47055998989808334,-0.5484932244112741,0.28235070104132837,-1.4103362779952553,-0.4086776771384369,1.0201521065358996,-1.2378671934233323,0.7246472131938148,1.1641647334915008,2.0,-1.0,-1.0,37.0,1
1.2224136588818162,1.277336373888761,1.1931659685376965,-1.3653848559480604,-0.00021102680466592288,1.3022218333624318,0.5692750425533111,-1.0,-1.0,-0.5692750425533111,-1.0,-0.5692750425533111,0.5692750425533111,1.3085705498335143,0.012259061290549676,1.5281387249276093,2.173722169919515,-2.1431352162505886,1.2649214191260376,0.04630716482040874,1.4551547468012132,2.080012876542055,-2.1848412785662106,-0.6205205770770691,-0.40190832099573975,0.401841464339362,-0.8207500468084021,-0.39770672348751823,-0.18969647669391743,-0.5692750425533111,-1.0,-1.0,0.5692750425533111,-1.0,0.5692750425533111,-0.5692750425533111,-0.6318819230434664,0.4057423833786988,-0.5595825593263216,1.1207552806806267,-0.39124065864735713,-0.6638058466126908,0.3878371975045157,-0.5559992409756483,1.5930349408712199,-0.37322752522150177,0.2283412330588974,1.3006787700825184,0.7165850163900906,-1.0724606804174577,-0.35976746715797414,0.44312097163983166,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.05543790274236744,0.3905742314643663,1.1812864424873295,-0.6095896391938306,2.283693389958379,0.054627482351526264,0.16956203336922718,1.1614455259512286,-0.7638620820046841,2.278301249027843,0.47841996484073623,-0.14051861277748204,0.7431662264680218,-0.4557941612968836,-0.6811358155800856,0.5840617347383452,-1.0,-1.0,-1.0,-1.0,-1.0,0.3486083443891983,-0.34860834438919813,0.1446456033261377,-0.1859314671540987,1.8876856829190636,0.4113394734092552,-1.969060108559324,0.00038117958279746604,-0.3575583979611086,1.723634693878652,1.038406941559995,-2.039472406264858,0.27918112747248724,-0.32971109704936685,-0.19887305364468075,0.5146940622438199,-0.05397375912166536,0.8334003102764682,-1.0,-1.0,-1.0,-1.0,-1.0,-0.34860834438919813,0.3486083443891983,-0.3997411792098527,0.3358370176333124,-0.3816676700331642,-0.14260607918793408,0.32560280554498955,-0.39197147383877873,0.2761576586556637,-0.35215253670844443,-0.27487997620611176,0.33664222562912594,-1.4193544140534762,-0.4086776771384369,0.9611265107803793,-1.5281557676557052,-1.0972345137635113,1.6676881264313572,2.0,-1.0,-1.0,37.0,1
